Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRENE,Psychic ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,LATIAS 1,LATIAS 2,LATIAS 3,LATIAS 4,LATIOS 1,LATIOS 2,LATIOS 3,LATIOS 4,CRESSELIA 1,CRESSELIA 2,CRESSELIA 3,CRESSELIA 4,GIRAFARIG 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYLVIE,Psychic ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,LATIAS 1,LATIAS 2,LATIAS 3,LATIAS 4,LATIOS 1,LATIOS 2,LATIOS 3,LATIOS 4,CRESSELIA 1,CRESSELIA 2,CRESSELIA 3,CRESSELIA 4,GIRAFARIG 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERKLEY,Psychic ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,LATIAS 1,LATIAS 2,LATIAS 3,LATIAS 4,LATIOS 1,LATIOS 2,LATIOS 3,LATIOS 4,CRESSELIA 1,CRESSELIA 2,CRESSELIA 3,CRESSELIA 4,GIRAFARIG 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENVER,Psychic ,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,JYNX 1,JYNX 2,JYNX 3,JYNX 4,MRMIME 1,MRMIME 2,MRMIME 3,MRMIME 4,HYPNO 1,HYPNO 2,HYPNO 3,HYPNO 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,ALAKAZAM 1,ALAKAZAM 2,ALAKAZAM 3,ALAKAZAM 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,GARDEVOIR 1,GARDEVOIR 2,GARDEVOIR 3,GARDEVOIR 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,EXEGGUTOR 1,EXEGGUTOR 2,EXEGGUTOR 3,EXEGGUTOR 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,LATIAS 1,LATIAS 2,LATIAS 3,LATIAS 4,LATIOS 1,LATIOS 2,LATIOS 3,LATIOS 4,CRESSELIA 1,CRESSELIA 2,CRESSELIA 3,CRESSELIA 4,GIRAFARIG 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
RON,Roughneck ,ABSOL 1,ABSOL 2,ABSOL 3,ABSOL 4,SKUNTANK 1,SKUNTANK 2,SKUNTANK 3,SKUNTANK 4,SHIFTRY 1,SHIFTRY 2,SHIFTRY 3,SHIFTRY 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,WEEZING 1,WEEZING 2,WEEZING 3,WEEZING 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,NIDOQUEEN 1,NIDOQUEEN 2,NIDOQUEEN 3,NIDOQUEEN 4,NIDOKING 1,NIDOKING 2,NIDOKING 3,NIDOKING 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,MUK 1,MUK 2,MUK 3,MUK 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,HOUNDOOM 1,HOUNDOOM 2,HOUNDOOM 3,HOUNDOOM 4,DRAPION 1,DRAPION 2,DRAPION 3,DRAPION 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,WEAVILE 1,WEAVILE 2,WEAVILE 3,WEAVILE 4,TENTACRUEL 1,TENTACRUEL 2,TENTACRUEL 3,TENTACRUEL 4,UMBREON 1,UMBREON 2,UMBREON 3,UMBREON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,MIGHTYENA 2,SHARPEDO 2,CRAWDAUNT 2,CACTURNE 2,,,,,,,,,,,,
ROSS,Roughneck ,ABSOL 1,ABSOL 2,ABSOL 3,ABSOL 4,SKUNTANK 1,SKUNTANK 2,SKUNTANK 3,SKUNTANK 4,SHIFTRY 1,SHIFTRY 2,SHIFTRY 3,SHIFTRY 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,WEEZING 1,WEEZING 2,WEEZING 3,WEEZING 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,NIDOQUEEN 1,NIDOQUEEN 2,NIDOQUEEN 3,NIDOQUEEN 4,NIDOKING 1,NIDOKING 2,NIDOKING 3,NIDOKING 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,MUK 1,MUK 2,MUK 3,MUK 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,HOUNDOOM 1,HOUNDOOM 2,HOUNDOOM 3,HOUNDOOM 4,DRAPION 1,DRAPION 2,DRAPION 3,DRAPION 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,WEAVILE 1,WEAVILE 2,WEAVILE 3,WEAVILE 4,TENTACRUEL 1,TENTACRUEL 2,TENTACRUEL 3,TENTACRUEL 4,UMBREON 1,UMBREON 2,UMBREON 3,UMBREON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,MIGHTYENA 2,SHARPEDO 2,CRAWDAUNT 2,CACTURNE 2,,,,,,,,,,,,
ISADORE,Rune Maniac ,EMPOLEON 1,FORRETRESS 1,SKARMORY 1,BASTIODON 1,SCIZOR 1,BRONZONG 1,STEELIX 1,LUCARIO 1,PROBOPASS 1,AGGRON 1,MAGNEZONE 1,METAGROSS 1,EMPOLEON 2,FORRETRESS 2,SKARMORY 2,BASTIODON 2,SCIZOR 2,BRONZONG 2,STEELIX 2,LUCARIO 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,METAGROSS 2,GOLEM 2,RHYDON 2,CRADILY 2,ARMALDO 2,RAMPARDOS 2,SHUCKLE 2,AERODACTYL 2,RHYPERIOR 2,TYRANITAR 2,SUDOWOODO 2,MAGCARGO 2,PUPITAR 2,METANG 2,LAIRON 2,LUNATONE 2,SOLROCK 2,MAGNETON 2,RELICANTH 2,OMASTAR 2,KABUTOPS 2,EMPOLEON 3,FORRETRESS 3,SKARMORY 3,BASTIODON 3,SCIZOR 3,BRONZONG 3,STEELIX 3,LUCARIO 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,METAGROSS 3,GOLEM 3,RHYDON 3,CRADILY 3,ARMALDO 3,RAMPARDOS 3,SHUCKLE 3,AERODACTYL 3,RHYPERIOR 3,TYRANITAR 3,EMPOLEON 4,FORRETRESS 4,SKARMORY 4,BASTIODON 4,SCIZOR 4,BRONZONG 4,STEELIX 4,LUCARIO 4,PROBOPASS 4,AGGRON 4,MAGNEZONE 4,METAGROSS 4,GOLEM 4,RHYDON 4,CRADILY 4,ARMALDO 4,RAMPARDOS 4,SHUCKLE 4,AERODACTYL 4,RHYPERIOR 4,TYRANITAR 4,,,,,,,,,,,,,,
WALTON,Rune Maniac ,EMPOLEON 1,FORRETRESS 1,SKARMORY 1,BASTIODON 1,SCIZOR 1,BRONZONG 1,STEELIX 1,LUCARIO 1,PROBOPASS 1,AGGRON 1,MAGNEZONE 1,METAGROSS 1,EMPOLEON 2,FORRETRESS 2,SKARMORY 2,BASTIODON 2,SCIZOR 2,BRONZONG 2,STEELIX 2,LUCARIO 2,PROBOPASS 2,AGGRON 2,MAGNEZONE 2,METAGROSS 2,GOLEM 2,RHYDON 2,CRADILY 2,ARMALDO 2,RAMPARDOS 2,SHUCKLE 2,AERODACTYL 2,RHYPERIOR 2,TYRANITAR 2,SUDOWOODO 2,MAGCARGO 2,PUPITAR 2,METANG 2,LAIRON 2,LUNATONE 2,SOLROCK 2,MAGNETON 2,RELICANTH 2,OMASTAR 2,KABUTOPS 2,EMPOLEON 3,FORRETRESS 3,SKARMORY 3,BASTIODON 3,SCIZOR 3,BRONZONG 3,STEELIX 3,LUCARIO 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,METAGROSS 3,GOLEM 3,RHYDON 3,CRADILY 3,ARMALDO 3,RAMPARDOS 3,SHUCKLE 3,AERODACTYL 3,RHYPERIOR 3,TYRANITAR 3,EMPOLEON 4,FORRETRESS 4,SKARMORY 4,BASTIODON 4,SCIZOR 4,BRONZONG 4,STEELIX 4,LUCARIO 4,PROBOPASS 4,AGGRON 4,MAGNEZONE 4,METAGROSS 4,GOLEM 4,RHYDON 4,CRADILY 4,ARMALDO 4,RAMPARDOS 4,SHUCKLE 4,AERODACTYL 4,RHYPERIOR 4,TYRANITAR 4,,,,,,,,,,,,,,
CARLO,Sailor ,BLASTOISE 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,DEWGONG 4,EMPOLEON 4,FERALIGATR 4,FLOATZEL 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,GASTRODON 4,GOLDUCK 4,GYARADOS 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,KINGDRA 4,LANTURN 4,LAPRAS 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,LUDICOLO 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,MILOTIC 4,POLITOED 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,QUAGSIRE 4,SLOWBRO 4,SLOWKING 4,STARMIE 4,SWAMPERT 4,TENTACRUEL 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,VAPOREON 4,WAILORD 4,WALREIN 4,WHISCASH 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HORATIO,Sailor ,BLASTOISE 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,DEWGONG 4,EMPOLEON 4,FERALIGATR 4,FLOATZEL 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,GASTRODON 4,GOLDUCK 4,GYARADOS 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,KINGDRA 4,LANTURN 4,LAPRAS 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,LUDICOLO 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,MILOTIC 4,POLITOED 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,QUAGSIRE 4,SLOWBRO 4,SLOWKING 4,STARMIE 4,SWAMPERT 4,TENTACRUEL 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,VAPOREON 4,WAILORD 4,WALREIN 4,WHISCASH 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRWIN,Scientist ,VENUSAUR 2,CHARIZARD 2,BLASTOISE 2,MEGANIUM 2,TYPHLOSION 2,FERALIGATR 2,SCEPTILE 2,BLAZIKEN 2,SWAMPERT 2,TORTERRA 2,INFERNAPE 2,EMPOLEON 2,DUGTRIO 2,MAROWAK 2,MEDICHAM 2,QUAGSIRE 2,GRANBULL 2,JYNX 2,MRMIME 2,LANTURN 2,BRELOOM 2,FORRETRESS 2,SKARMORY 2,ABSOL 2,WHISCASH 2,HARIYAMA 2,VESPIQUEN 2,RAICHU 2,DEWGONG 2,MANECTRIC 2,STARAPTOR 2,GASTRODON 2,SKUNTANK 2,VILEPLUME 2,VICTREEBEL 2,ELECTRODE 2,LUDICOLO 2,SHIFTRY 2,EXPLOUD 2,GLALIE 2,LOPUNNY 2,FROSLASS 2,AMBIPOM 2,HYPNO 2,GOLEM 2,RHYDON 2,SLOWBRO 2,WEEZING 2,KANGASKHAN 2,TAUROS 2,ALAKAZAM 2,SLOWKING 2,MILTANK 2,ALTARIA 2,TOXICROAK 2,ABOMASNOW 2,NIDOQUEEN 2,NIDOKING 2,CRADILY 2,ARMALDO 2,BASTIODON 2,FLOATZEL 2,MISMAGIUS 2,DRIFBLIM 2,GOLDUCK 2,POLIWRATH 2,RAPIDASH 2,MUK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLYNN,Scientist ,GENGAR 2,AMPHAROS 2,POLITOED 2,PINSIR 2,SCIZOR 2,HERACROSS 2,URSARING 2,HOUNDOOM 2,DONPHAN 2,WAILORD 2,CLAYDOL 2,RAMPARDOS 2,BRONZONG 2,DRAPION 2,LUXRAY 2,NINETALES 2,MACHAMP 2,SHUCKLE 2,ROSERADE 2,HONCHKROW 2,STEELIX 2,WEAVILE 2,GLISCOR 2,TENTACRUEL 2,AERODACTYL 2,PORYGON2 2,LICKILICKY 2,YANMEGA 2,GARDEVOIR 2,GALLADE 2,EXEGGUTOR 2,STARMIE 2,FLYGON 2,VAPOREON 2,JOLTEON 2,FLAREON 2,ESPEON 2,UMBREON 2,LEAFEON 2,GLACEON 2,LUCARIO 2,HIPPOWDON 2,PROBOPASS 2,DUSKNOIR 2,AGGRON 2,WALREIN 2,MAMOSWINE 2,LAPRAS 2,CROBAT 2,MAGNEZONE 2,RHYPERIOR 2,TANGROWTH 2,PORYGON-Z 2,GYARADOS 2,SNORLAX 2,KINGDRA 2,BLISSEY 2,MILOTIC 2,ELECTIVIRE 2,MAGMORTAR 2,TOGEKISS 2,ARCANINE 2,DRAGONITE 2,TYRANITAR 2,SALAMENCE 2,METAGROSS 2,GARCHOMP 2,SLAKING 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XANDER,Waiter ,GENGAR 2,AMPHAROS 2,POLITOED 2,PINSIR 2,SCIZOR 2,HERACROSS 2,URSARING 2,HOUNDOOM 2,DONPHAN 2,WAILORD 2,CLAYDOL 2,RAMPARDOS 2,BRONZONG 2,DRAPION 2,LUXRAY 2,NINETALES 2,MACHAMP 2,SHUCKLE 2,ROSERADE 2,HONCHKROW 2,STEELIX 2,WEAVILE 2,GLISCOR 2,TENTACRUEL 2,AERODACTYL 2,PORYGON2 2,LICKILICKY 2,YANMEGA 2,GARDEVOIR 2,GALLADE 2,EXEGGUTOR 2,STARMIE 2,FLYGON 2,VAPOREON 2,JOLTEON 2,FLAREON 2,ESPEON 2,UMBREON 2,LEAFEON 2,GLACEON 2,LUCARIO 2,HIPPOWDON 2,PROBOPASS 2,DUSKNOIR 2,AGGRON 2,WALREIN 2,MAMOSWINE 2,LAPRAS 2,CROBAT 2,MAGNEZONE 2,RHYPERIOR 2,TANGROWTH 2,PORYGON-Z 2,GYARADOS 2,SNORLAX 2,KINGDRA 2,BLISSEY 2,MILOTIC 2,ELECTIVIRE 2,MAGMORTAR 2,TOGEKISS 2,ARCANINE 2,DRAGONITE 2,TYRANITAR 2,SALAMENCE 2,METAGROSS 2,GARCHOMP 2,SLAKING 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESLIE,Waitress ,GENGAR 2,AMPHAROS 2,POLITOED 2,PINSIR 2,SCIZOR 2,HERACROSS 2,URSARING 2,HOUNDOOM 2,DONPHAN 2,WAILORD 2,CLAYDOL 2,RAMPARDOS 2,BRONZONG 2,DRAPION 2,LUXRAY 2,NINETALES 2,MACHAMP 2,SHUCKLE 2,ROSERADE 2,HONCHKROW 2,STEELIX 2,WEAVILE 2,GLISCOR 2,TENTACRUEL 2,AERODACTYL 2,PORYGON2 2,LICKILICKY 2,YANMEGA 2,GARDEVOIR 2,GALLADE 2,EXEGGUTOR 2,STARMIE 2,FLYGON 2,VAPOREON 2,JOLTEON 2,FLAREON 2,ESPEON 2,UMBREON 2,LEAFEON 2,GLACEON 2,LUCARIO 2,HIPPOWDON 2,PROBOPASS 2,DUSKNOIR 2,AGGRON 2,WALREIN 2,MAMOSWINE 2,LAPRAS 2,CROBAT 2,MAGNEZONE 2,RHYPERIOR 2,TANGROWTH 2,PORYGON-Z 2,GYARADOS 2,SNORLAX 2,KINGDRA 2,BLISSEY 2,MILOTIC 2,ELECTIVIRE 2,MAGMORTAR 2,TOGEKISS 2,ARCANINE 2,DRAGONITE 2,TYRANITAR 2,SALAMENCE 2,METAGROSS 2,GARCHOMP 2,SLAKING 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN,Waiter ,VENUSAUR 2,CHARIZARD 2,BLASTOISE 2,MEGANIUM 2,TYPHLOSION 2,FERALIGATR 2,SCEPTILE 2,BLAZIKEN 2,SWAMPERT 2,TORTERRA 2,INFERNAPE 2,EMPOLEON 2,DUGTRIO 2,MAROWAK 2,MEDICHAM 2,QUAGSIRE 2,GRANBULL 2,JYNX 2,MRMIME 2,LANTURN 2,BRELOOM 2,FORRETRESS 2,SKARMORY 2,ABSOL 2,WHISCASH 2,HARIYAMA 2,VESPIQUEN 2,RAICHU 2,DEWGONG 2,MANECTRIC 2,STARAPTOR 2,GASTRODON 2,SKUNTANK 2,VILEPLUME 2,VICTREEBEL 2,ELECTRODE 2,LUDICOLO 2,SHIFTRY 2,EXPLOUD 2,GLALIE 2,LOPUNNY 2,FROSLASS 2,AMBIPOM 2,HYPNO 2,GOLEM 2,RHYDON 2,SLOWBRO 2,WEEZING 2,KANGASKHAN 2,TAUROS 2,ALAKAZAM 2,SLOWKING 2,MILTANK 2,ALTARIA 2,TOXICROAK 2,ABOMASNOW 2,NIDOQUEEN 2,NIDOKING 2,CRADILY 2,ARMALDO 2,BASTIODON 2,FLOATZEL 2,MISMAGIUS 2,DRIFBLIM 2,GOLDUCK 2,POLIWRATH 2,RAPIDASH 2,MUK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KATHY,Waitress ,VENUSAUR 2,CHARIZARD 2,BLASTOISE 2,MEGANIUM 2,TYPHLOSION 2,FERALIGATR 2,SCEPTILE 2,BLAZIKEN 2,SWAMPERT 2,TORTERRA 2,INFERNAPE 2,EMPOLEON 2,DUGTRIO 2,MAROWAK 2,MEDICHAM 2,QUAGSIRE 2,GRANBULL 2,JYNX 2,MRMIME 2,LANTURN 2,BRELOOM 2,FORRETRESS 2,SKARMORY 2,ABSOL 2,WHISCASH 2,HARIYAMA 2,VESPIQUEN 2,RAICHU 2,DEWGONG 2,MANECTRIC 2,STARAPTOR 2,GASTRODON 2,SKUNTANK 2,VILEPLUME 2,VICTREEBEL 2,ELECTRODE 2,LUDICOLO 2,SHIFTRY 2,EXPLOUD 2,GLALIE 2,LOPUNNY 2,FROSLASS 2,AMBIPOM 2,HYPNO 2,GOLEM 2,RHYDON 2,SLOWBRO 2,WEEZING 2,KANGASKHAN 2,TAUROS 2,ALAKAZAM 2,SLOWKING 2,MILTANK 2,ALTARIA 2,TOXICROAK 2,ABOMASNOW 2,NIDOQUEEN 2,NIDOKING 2,CRADILY 2,ARMALDO 2,BASTIODON 2,FLOATZEL 2,MISMAGIUS 2,DRIFBLIM 2,GOLDUCK 2,POLIWRATH 2,RAPIDASH 2,MUK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOYCE,Worker ,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,GOLEM 1,GOLEM 2,GOLEM 3,GOLEM 4,RHYDON 1,RHYDON 2,RHYDON 3,RHYDON 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,CRADILY 1,CRADILY 2,CRADILY 3,CRADILY 4,ARMALDO 1,ARMALDO 2,ARMALDO 3,ARMALDO 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,RAMPARDOS 1,RAMPARDOS 2,RAMPARDOS 3,RAMPARDOS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,SHUCKLE 1,SHUCKLE 2,SHUCKLE 3,SHUCKLE 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,RHYPERIOR 1,RHYPERIOR 2,RHYPERIOR 3,RHYPERIOR 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,,,,,,,,
TYRELL,Worker ,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,GOLEM 1,GOLEM 2,GOLEM 3,GOLEM 4,RHYDON 1,RHYDON 2,RHYDON 3,RHYDON 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,CRADILY 1,CRADILY 2,CRADILY 3,CRADILY 4,ARMALDO 1,ARMALDO 2,ARMALDO 3,ARMALDO 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,RAMPARDOS 1,RAMPARDOS 2,RAMPARDOS 3,RAMPARDOS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,SHUCKLE 1,SHUCKLE 2,SHUCKLE 3,SHUCKLE 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,RHYPERIOR 1,RHYPERIOR 2,RHYPERIOR 3,RHYPERIOR 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,,,,,,,,
